time,uniperp,sushiperp,runeperp,btcperp,adaperp,exchperp,shitperp,altperp,defiperp,midperp,linkperp,dotperp,mkrperp,xrpperp,bnbperp,solperp,aaveperp,fttperp,maticperp,dogeperp,ethperp
2021-04-09T01:00:00Z,30.182,14.856,10.601,58039,1.216545,9889.5,9064.4,4351.55,11829.7,3469.1,32.854,41.58,2232.5,1.025725,413.74,27.21,368.8,48.8795,0.3545925,0.061351,2082
2021-04-09T02:00:00Z,30.267,15.019,10.751,57969,1.213755,9840.2,9043.7,4334.5,11850.7,3469.7,32.847,41.454,2210.5,1.018575,411.57,27.5975,371.24,48.1345,0.355095,0.0616245,2077.17
2021-04-09T03:00:00Z,30.261,14.9664,11.0005,58042,1.208195,9770.6,9033.9,4319.05,11836.9,3455.5,32.7725,41.41,2196,1.022775,407.565,27.7025,367.79,47.688,0.3555375,0.061429,2074.08
2021-04-09T04:00:00Z,30.122,15.0415,11.105,58251,1.21434,9814.2,9049.2,4346.15,11855.8,3465.5,32.828,41.319,2194.5,1.0388,412.67,28.355,367.46,47.998,0.35651,0.0613855,2077.64
2021-04-09T05:00:00Z,29.984,14.9839,11.16,58006,1.20724,9787.8,9034.7,4316.25,11811.1,3453.6,32.494,41.033,2186,1.0276,411.625,27.76,366.68,47.738,0.3547975,0.0611325,2072.55
2021-04-09T06:00:00Z,30.146,15.1022,11.35,57903,1.208515,9831.6,9092,4329.05,11851.4,3453.3,32.473,41.051,2186,1.023,415.4325,27.6375,366.73,47.802,0.352085,0.061036,2074.16
2021-04-09T07:00:00Z,30.345,15.1529,11.5205,58119,1.216685,9927,9106.5,4363.55,11909.4,3485.7,32.607,41.213,2205.5,1.0264,422.4875,28.215,370.03,48.481,0.3544125,0.063252,2079.69
2021-04-09T08:00:00Z,30.019,15.235,11.353,57817,1.20517,9839.8,9029.4,4310.7,11851,3456,32.17,40.75,2190.5,0.997225,418.135,28.12,366.46,47.918,0.3512025,0.061787,2070.01
2021-04-09T09:00:00Z,30.26,15.2343,11.5525,57968,1.208235,10015.1,9092.7,4363.5,11962.5,3496.6,32.4635,40.924,2222,1.016425,428.7175,28.575,371.46,48.8295,0.354845,0.063056,2081.21
2021-04-09T10:00:00Z,30.342,15.1867,11.7555,58695,1.217625,10096.1,9187.9,4400,12042.5,3526.2,32.6255,41.381,2210,1.02985,431.7125,28.6025,371.87,49.532,0.35779,0.062884,2091.59
2021-04-09T11:00:00Z,30.365,15.1201,11.592,58593,1.21739,10184.9,9267.7,4410.4,12071,3519.9,32.7155,41.444,2284,1.022275,437.4875,28.75,371.29,49.801,0.358255,0.062365,2086.46
2021-04-09T12:00:00Z,30.178,15.0447,11.589,58535,1.21143,10218.6,9235,4391.35,11995.6,3520.4,32.306,41.105,2246.5,1.011275,439.89,28.5525,367.92,49.981,0.357255,0.0617305,2080.66
2021-04-09T13:00:00Z,30.077,15.0174,11.8205,58431,1.212085,10300.5,9233.7,4400.8,11999.2,3524.6,32.057,41.264,2225,1.009675,443.8775,28.445,366.23,50.163,0.3635925,0.0613615,2075.33
2021-04-09T14:00:00Z,29.93,14.9822,11.58,58403,1.210685,10231.3,9249.8,4380.75,11997.2,3520.5,31.9075,41.159,2232,0.999,441.1675,28.5175,364.23,49.894,0.3652425,0.0615585,2068.26
2021-04-09T15:00:00Z,29.765,14.8068,11.46,58285,1.20599,10147.4,9210.6,4366.3,11907.3,3524.6,31.9305,40.613,2220.5,1.01485,438.285,28.225,362.64,49.1685,0.3636125,0.0615515,2062.77
2021-04-09T16:00:00Z,29.808,14.5753,11.66,58228,1.208095,10230.5,9236,4393.2,11912.4,3523.4,31.9805,40.809,2230,1.029075,442.3875,28.2125,362.24,49.245,0.3628625,0.061553,2072.04
2021-04-09T17:00:00Z,29.876,14.7856,11.6475,58426,1.209765,10306.8,9263.3,4396.6,11936.5,3548.8,31.8885,40.684,2235,1.0324,444.3025,28.68,363.42,49.932,0.3716625,0.061839,2075.39
2021-04-09T18:00:00Z,30.049,14.6853,11.8495,58400,1.20976,10305.2,9304.7,4389.6,12007.9,3560.8,31.6575,40.841,2246,1.020575,443.44,28.7225,364.69,50.078,0.372645,0.061785,2078.62
2021-04-09T19:00:00Z,30.054,14.685,11.999,58396,1.211555,10244.4,9317.7,4379.3,12005.8,3574.7,31.73,40.704,2234,1.029625,438.735,28.67,365.85,49.613,0.378985,0.0617775,2077.4
2021-04-09T20:00:00Z,29.733,14.5867,11.78,58362,1.20888,10306.9,9269.4,4399.3,11879.5,3543.2,31.501,40.536,2208,1.0733,443.275,28.2225,362.83,49.9975,0.37608,0.0619135,2071.84
2021-04-09T21:00:00Z,29.777,14.6025,11.62,58380,1.211075,10328.1,9338.4,4414.9,11887.7,3563.9,31.8215,40.842,2209.5,1.06885,444.0575,28.325,363.21,50.037,0.3742625,0.062376,2075.35
2021-04-09T22:00:00Z,29.546,14.4568,11.657,58100,1.205715,10234.3,9270,4378.35,11796.2,3525,31.5385,40.742,2209,1.047375,439.93,28,360.1,49.586,0.3677075,0.0614955,2066.62
2021-04-09T23:00:00Z,29.53,14.5555,11.89,58158,1.204645,10397.9,9296,4403.95,11874.1,3529.6,31.637,40.869,2228.5,1.02,454.5825,27.705,359.67,50.015,0.36823,0.061722,2067.66
2021-04-10T00:00:00Z,29.273,14.6509,12.3165,58110,1.202015,10528.6,9322.6,4431.7,11881.9,3557.4,31.5825,40.763,2214.5,1.036275,464.935,27.8025,358.21,50.2765,0.366535,0.061417,2067.45
2021-04-10T01:00:00Z,29.425,14.7332,12.4555,58444,1.203945,10776.5,9399.5,4485.4,12044.3,3599.7,32.1645,41.356,2230.5,1.0493,474.535,28.1575,361.75,51.393,0.3696275,0.061617,2098.55
2021-04-10T02:00:00Z,29.732,14.8752,12.6525,58799,1.206665,10946.8,9387.1,4519.1,12081.5,3646.6,32.386,41.401,2241,1.049375,480.1325,27.9025,366.12,51.5465,0.3707575,0.0620255,2120.49
2021-04-10T03:00:00Z,30.239,14.9824,12.5915,59315,1.2156,10899.6,9385,4546.85,12186.2,3641.9,32.5545,41.881,2313,1.075275,475.475,27.6025,370.79,52.0335,0.372405,0.062024,2147.27
2021-04-10T04:00:00Z,30.646,15.0963,12.3645,61270,1.241305,10749.9,9263.3,4563.15,12203.9,3640.9,32.88,42.545,2319.5,1.05985,462.51,27.32,371.84,51.687,0.3670075,0.062347,2197.79
2021-04-10T05:00:00Z,30.553,15.0155,12.24,61004,1.236115,10784,9284.9,4589.45,12204.4,3628.6,32.9475,42.481,2307,1.07555,473.6825,27.2925,370.63,50.941,0.365795,0.062358,2177.34
2021-04-10T06:00:00Z,30.733,15.0798,12.2,60740,1.254145,10826.8,9285.4,4621.3,12198.4,3641.9,32.7745,42.537,2316.5,1.0962,480.59,27.1875,368.26,50.688,0.3673325,0.0622085,2172.86
2021-04-10T07:00:00Z,30.613,15.0265,12.065,60643,1.23589,10700.9,9240.4,4619.05,12169.4,3642.6,32.62,42.316,2337.5,1.15325,474.0775,27.1925,368.26,49.985,0.3642825,0.0635135,2167.8
2021-04-10T08:00:00Z,30.555,15.0385,12.1105,60646,1.23341,10664.9,9289,4620.4,12180.6,3654.8,32.814,42.206,2321,1.169175,472.9975,27.325,368.25,49.74,0.36736,0.063563,2166.99
2021-04-10T09:00:00Z,30.385,15.11,12.27,60883,1.235685,10751.6,9328.4,4648.1,12200,3674.1,32.8985,42.258,2316,1.17615,479.065,27.545,367.5,49.917,0.369655,0.0638275,2170.23
2021-04-10T10:00:00Z,30.338,15.0841,12.228,60763,1.229035,10787.9,9385.4,4637.5,12194.5,3657.4,32.664,41.982,2313.5,1.15885,483.77,27.7375,368.12,50.258,0.3739275,0.063678,2165.5
2021-04-10T11:00:00Z,30.332,15.0176,11.98,60657,1.22885,10779.7,9425,4646.6,12188.8,3662.8,32.557,42.033,2310,1.1715,484.78,27.94,369.5,50.144,0.372615,0.0640305,2162.37
2021-04-10T12:00:00Z,29.914,14.7579,11.7195,60191,1.217085,10612.4,9249.6,4606.9,12022.5,3631.1,32.118,41.639,2299.5,1.1967,477.025,27.6525,373.26,49.3595,0.3682125,0.0632155,2145.26
2021-04-10T13:00:00Z,29.889,14.8164,11.77,60577,1.228315,10681.3,9252.4,4655.05,12068.8,3658,32.2855,41.609,2306.5,1.252275,480.22,27.4525,376.5,49.375,0.3689725,0.0629655,2160.18
2021-04-10T14:00:00Z,29.916,14.9214,11.8305,60525,1.23315,10675.1,9260.2,4650.9,12088,3670.5,32.2045,41.394,2305,1.248,476.635,27.375,375.3,49.3475,0.368395,0.0632315,2159.15
2021-04-10T15:00:00Z,29.846,14.8267,11.912,60367,1.23175,10678.7,9182.1,4669,12041.6,3678.4,32.1875,41.311,2268,1.312075,475.16,27.195,375.12,49.66,0.365,0.0633295,2157.38
2021-04-10T16:00:00Z,29.803,14.7758,11.614,60312,1.223725,10650.3,9091,4657.4,12023,3693.4,32.243,41.435,2239.5,1.29605,472.9125,27.35,377.13,49.57,0.3615125,0.063321,2155.52
2021-04-10T17:00:00Z,29.94,14.6441,11.591,60176,1.22092,10521.3,9059.6,4627.9,11944.8,3664.9,31.9455,41.091,2230.5,1.2757,465.5,27.4925,372.15,48.975,0.36022,0.0642145,2147.35
2021-04-10T18:00:00Z,29.782,14.5519,11.723,60066,1.220435,10609.1,9043.7,4660.8,11912.1,3667.5,31.913,41.041,2230.5,1.2868,472.495,27.28,369.54,49.102,0.3597825,0.0644655,2143.99
2021-04-10T19:00:00Z,29.627,14.4703,11.62,59599,1.21397,10584.1,9016.9,4637.15,11900.2,3665.6,31.7935,40.933,2237,1.298775,471.6975,26.6275,371.54,48.8095,0.3581775,0.064355,2129.91
2021-04-10T20:00:00Z,29.361,14.193,11.382,58620,1.202255,10442.1,8879.1,4557.25,11679.3,3599.1,31.258,40.221,2178.5,1.26915,467,26.2025,364.65,47.962,0.35057,0.0635195,2096.29
2021-04-10T21:00:00Z,29.746,14.4212,11.6705,59198,1.214655,10621.3,9045.1,4654,11835,3663.8,31.502,40.863,2214.5,1.3365,477.9825,26.6875,368.49,48.7425,0.35746,0.063598,2116.59
2021-04-10T22:00:00Z,29.667,14.3433,11.85,59082,1.211985,10542.8,9072.5,4625.6,11868.5,3649.4,31.5585,40.918,2213.5,1.3091,469,26.6075,366.88,48.64,0.35766,0.0631915,2111.21
2021-04-10T23:00:00Z,29.842,14.5232,11.88,59842,1.22043,10630.1,9139.1,4706,11968.4,3690.9,31.9705,41.625,2233.5,1.3763,472.0175,26.8725,368.7,49.233,0.35887,0.063888,2135.98
2021-04-11T00:00:00Z,29.602,14.473,11.76,60216,1.231445,10589.4,8992,4731.05,11859.4,3710.4,32.0005,41.28,2228,1.4625,464.4725,26.7025,369.15,49.1445,0.3564625,0.066776,2137.06
2021-04-11T01:00:00Z,29.513,14.5299,11.8905,60671,1.23296,10712.7,9046.4,4743.8,11891.8,3741.5,32.2845,41.216,2231,1.443275,471.0225,26.59,372.99,49.466,0.3560975,0.0677305,2154.83
2021-04-11T02:00:00Z,29.64,14.5261,11.55,60596,1.227225,10626.5,9050.6,4734.85,11869.7,3724.2,32.266,41.024,2228.5,1.446225,466.9225,26.3425,372.09,49.2845,0.3610525,0.066626,2154.86
2021-04-11T03:00:00Z,29.742,14.5218,11.641,60348,1.22769,10581.2,9051.9,4716.45,11882.2,3742.8,32.3895,40.966,2233.5,1.446175,464.1075,26.32,372.65,48.992,0.3653025,0.0662385,2147.01
2021-04-11T04:00:00Z,29.631,14.4362,11.422,59984,1.217165,10563.2,9005.2,4708.15,11775.3,3728.9,32.4015,40.646,2210,1.46525,465.5475,26.175,370.25,48.7095,0.3611625,0.064994,2132.37
2021-04-11T05:00:00Z,29.516,14.3535,11.46,59769,1.21518,10610.4,8953.9,4712.35,11690.2,3734.6,32.3025,40.285,2198.5,1.430825,469.3725,25.9175,366.26,48.754,0.35766,0.065507,2123.57
2021-04-11T06:00:00Z,29.442,14.2969,11.358,59805,1.21318,10677,8908.2,4715.75,11709.7,3724.9,32.2035,40.591,2201.5,1.41075,476.1225,26.0625,364.37,48.8865,0.357005,0.066603,2129.76
2021-04-11T07:00:00Z,29.542,14.3422,11.3915,59714,1.213775,10635,9010.9,4720.4,11769.6,3758.4,32.316,40.686,2231.5,1.41925,473.25,26.3775,364.41,48.7205,0.357895,0.0662185,2131.81
2021-04-11T08:00:00Z,29.883,14.4197,11.503,60023,1.217395,10680.4,9107.2,4749.85,11864.1,3786.1,32.8295,40.839,2254.5,1.429925,474.505,26.4725,369,49.0255,0.3629,0.0672015,2144.7
2021-04-11T09:00:00Z,29.668,14.3309,11.472,59727,1.212945,10607.8,9064.1,4702.95,11828.4,3769.6,32.618,40.541,2224,1.399625,471.2875,26.385,368.6,48.7295,0.3614625,0.069897,2140.69
2021-04-11T10:00:00Z,29.776,14.277,11.5155,59667,1.214125,10571,9044.5,4688.4,11829.2,3770.7,32.484,40.497,2220,1.392375,467.54,26.0075,367.24,48.521,0.3597375,0.075475,2142.7
2021-04-11T11:00:00Z,30.016,14.3052,11.67,59789,1.224685,10606.5,9126.2,4699.85,11910.4,3789.5,32.7655,40.721,2240,1.35545,470.605,26.1525,369.4,48.73,0.363685,0.074874,2148.81
2021-04-11T12:00:00Z,30.307,14.2988,11.577,59798,1.284995,10646.4,9086.7,4722.7,11909.8,3762.8,32.683,40.61,2243,1.354725,474.4575,26.3425,367.94,49.0185,0.3623875,0.0728335,2146.91
2021-04-11T13:00:00Z,29.933,14.1671,11.445,59411,1.2496,10591.5,9047.4,4675.85,11792.3,3723.7,32.396,40.278,2216,1.332675,473.7525,26.8575,363.82,48.663,0.3590925,0.0721785,2127.19
2021-04-11T14:00:00Z,30.138,14.3035,11.801,59649,1.242445,10792.7,9098.5,4741.05,11898.6,3763.2,32.704,40.504,2238.5,1.38165,488.175,27.175,368.57,49.5455,0.361505,0.072405,2141.92
2021-04-11T15:00:00Z,30.011,14.4509,11.8905,59731,1.244275,10932,9112.7,4773.15,11976.9,3772.7,33.8075,40.47,2235,1.3793,493.56,27.64,371.11,49.9995,0.3602575,0.0715975,2150.2
2021-04-11T16:00:00Z,29.87,14.2607,11.51,59586,1.23784,10893.3,9060.6,4732.15,11927.1,3745.6,33.605,40.85,2240,1.322375,493.2675,27.445,368.78,49.755,0.3602025,0.074725,2138.39
2021-04-11T17:00:00Z,30.125,14.2756,11.114,59937,1.262875,11045.9,9110.8,4794.15,11964.8,3781.7,33.9565,41.188,2246.5,1.35045,499.51,27.685,369.97,50.25,0.3627675,0.073873,2150.09
2021-04-11T18:00:00Z,30.331,14.2863,11.1985,59935,1.267215,11079.8,9156.6,4818.7,12033.3,3814.3,34.2315,41.332,2266,1.36825,502.655,28.2475,373.29,50.5,0.36357,0.0748755,2152.8
2021-04-11T19:00:00Z,30.3,14.073,11.116,59755,1.26344,11068.2,9128.5,4816.25,12009.8,3803.4,33.854,41.071,2290.5,1.40275,500.9775,28.615,372.07,50.0205,0.366585,0.0741085,2145.2
2021-04-11T20:00:00Z,30.45,14.1689,11.2265,59792,1.275465,11105.8,9117.5,4836.75,12036.5,3819,33.928,41.621,2286.5,1.388525,504.9525,28.45,374.34,50.1675,0.3701175,0.0766115,2147.89
2021-04-11T21:00:00Z,30.345,14.1517,11.1605,59682,1.274485,11118.6,9100.9,4816.6,11959.3,3816.4,33.821,41.136,2269,1.376775,507.4675,28.245,370.26,50.1085,0.3646875,0.078195,2135.71
2021-04-11T22:00:00Z,30.066,14.1982,11.046,60215,1.289995,11400.7,9133.5,4895.2,11990.2,3832.4,34.349,41.97,2269.5,1.37565,523.6175,27.8575,370.56,51.3075,0.3670925,0.074619,2147.61
2021-04-11T23:00:00Z,30.014,14.2311,10.9855,60105,1.26975,11438.7,9113.3,4875.35,11975.9,3825.5,34.0075,41.389,2283,1.3545,525.835,28.005,373.86,51.508,0.370705,0.074636,2154.52
2021-04-12T00:00:00Z,29.674,14.071,10.675,59885,1.276285,11399.8,8999.4,4844.45,11844.7,3812.8,33.5475,40.965,2310,1.335625,521.6475,28.3075,373.39,51.3225,0.3670225,0.07406,2140.13
2021-04-12T01:00:00Z,30.062,14.0752,10.811,59918,1.29134,11527.5,9022,4886.6,11960.8,3834.6,33.737,40.998,2314.5,1.366575,523.3725,29.8775,374.92,51.694,0.36466,0.073868,2148.5
2021-04-12T02:00:00Z,29.957,13.9863,10.712,59727,1.31538,11507.1,8963.1,4877.05,11861.5,3796.3,33.359,40.758,2297,1.342225,523.7,29.3525,369.95,51.8225,0.3608425,0.0726585,2137.64
2021-04-12T03:00:00Z,30.308,14.1133,10.8875,60451,1.331235,11996.2,9078.3,4990.85,11959.2,3843.4,33.507,41.178,2335,1.348825,553.8075,29.0175,371.38,53.4185,0.36249,0.073724,2152
2021-04-12T04:00:00Z,31.178,14.0551,10.93,60224,1.323245,12297.6,9052.7,5041.15,12021.8,3841.3,33.6385,41.479,2320.5,1.348225,573.47,28.6025,372.35,53.531,0.3621925,0.072369,2155.78
2021-04-12T05:00:00Z,31.822,14.105,10.741,60298,1.334065,12126.9,9085.3,5025.55,12013.6,3827.5,33.5865,41.316,2311,1.3423,564.345,29.12,370.62,53.2305,0.3633025,0.072151,2152.48
2021-04-12T06:00:00Z,31.955,14.4715,10.8275,60968,1.32677,12161.2,9188.6,5058.85,12134.2,3849.4,33.967,41.712,2320.5,1.338925,568.1375,29.145,374.64,54.04,0.365705,0.071771,2190.04
2021-04-12T07:00:00Z,31.579,14.6173,10.82,60890,1.299605,12284.2,9079.6,5082.65,12092.4,3846.3,33.6555,41.45,2353.5,1.407275,581.0875,28.41,378.79,54.182,0.36267,0.073387,2185.06
2021-04-12T08:00:00Z,31.665,14.6555,11.04,60826,1.32033,12584.6,9064.7,5137.3,12120.9,3865.6,33.533,41.201,2345.5,1.39255,602.8075,28.6775,381.37,55.0305,0.36238,0.073347,2189.39
2021-04-12T09:00:00Z,32.86,14.4331,10.7145,60112,1.2954,11932.2,8870,4944.3,11963,3781.1,32.7765,40.318,2327,1.34915,563.105,28,371.58,52.388,0.35423,0.069935,2148.59
2021-04-12T10:00:00Z,33.781,15.2658,10.68,59848,1.29233,11944.1,8823.6,4951.65,12030.1,3763.2,32.763,40.36,2313.5,1.3472,565.3075,27.7825,370.42,52.6,0.3545975,0.0695225,2138.54
2021-04-12T11:00:00Z,33.694,15.46,10.885,60317,1.322655,12313.3,8929.8,5065.95,12134.3,3810.6,32.964,40.676,2331.5,1.37205,594.425,28.1625,375.43,53.647,0.3606775,0.0710155,2150.11
2021-04-12T12:00:00Z,33.422,15.405,11.0825,60516,1.31695,12238.2,8993.3,5045.1,12186.1,3831.7,32.9715,40.758,2316.5,1.3903,581.57,28.0475,378.56,53.349,0.360865,0.072275,2156
2021-04-12T13:00:00Z,33.706,15.2767,10.999,60420,1.30091,12147.5,8987.8,5031.95,12220,3811.7,32.9925,40.798,2386,1.391975,577.02,28.31,381.66,52.968,0.36051,0.0705665,2151.3
2021-04-12T14:00:00Z,33.354,14.8819,10.7705,59959,1.277125,11914.5,8901.5,4942.25,12108.5,3754.7,32.4705,40.073,2456.5,1.354925,564.9975,27.23,386.31,51.9645,0.3556525,0.0703665,2129.94
2021-04-12T15:00:00Z,35.055,15.135,10.807,60095,1.280975,11918.1,8842.3,4950.2,12154.7,3751.1,32.2675,39.834,2465.5,1.366175,571.88,27.1875,384.76,51.5535,0.3537375,0.069824,2121.46
2021-04-12T16:00:00Z,37.182,16.1344,11.1,60008,1.3018,12037.9,8866.8,4987.8,12471.4,3783.6,32.549,40.332,2466.5,1.359925,576.31,27.5325,391.72,51.7975,0.35616,0.070465,2129.87
2021-04-12T17:00:00Z,36.397,16.0433,11.21,59772,1.297275,12190.2,8907.5,5002.65,12458.5,3783.5,32.543,40.248,2485,1.360675,584.295,27.535,391.92,52.245,0.352605,0.071339,2120.43
2021-04-12T18:00:00Z,36.955,16.3039,11.2305,60038,1.307765,12185.2,8913.3,5026.1,12652.2,3814.7,32.8005,40.352,2575,1.382775,582.05,27.6775,406.14,52.696,0.3539425,0.071214,2139.66
2021-04-12T19:00:00Z,36.835,16.2763,11.5325,60141,1.30812,12259.5,8957.3,5048.05,12741.6,3821.9,32.9925,40.64,2666.5,1.3905,590.0475,27.62,405.32,53.03,0.3563825,0.0708805,2142.46
2021-04-12T20:00:00Z,36.441,16.1462,11.749,60112,1.315915,12511.4,8947.2,5111.8,12811,3823.2,33.317,40.833,2649.5,1.391475,608.6725,27.94,413,53.7685,0.3569025,0.0705155,2148.3
2021-04-12T21:00:00Z,36.749,16.1852,12.153,60076,1.305555,12369.4,8964.4,5075.45,12803.3,3823.8,33.225,40.551,2670.5,1.390225,598.2925,28.28,405.13,53.334,0.3552875,0.071247,2148.23
2021-04-12T22:00:00Z,38.006,16.2914,12.219,60121,1.338455,12423.1,9038.1,5115.85,12896.4,3826.9,33.3995,40.75,2647,1.39595,605.35,28.29,403.49,53.2035,0.3577375,0.071441,2150.99
2021-04-12T23:00:00Z,36.75,16.0944,12.0565,59880,1.31793,12308.1,9025.8,5106.9,12748.8,3820.7,33.1755,40.529,2698.5,1.47725,598.2875,28.63,398.56,52.848,0.3588525,0.0709125,2138.39
2021-04-13T00:00:00Z,36.521,16.4002,12.4115,60483,1.324515,12399.1,9018.1,5112.95,12839,3856.8,33.192,40.713,2684,1.4503,596.3325,28.7025,411.46,53.7265,0.35983,0.072697,2159.65
2021-04-13T01:00:00Z,36.372,16.2601,12.5555,60694,1.320775,12340.8,9033.1,5089.2,12852.8,3877.4,33.0725,40.638,2611.5,1.44875,587.16,28.455,415.12,53.917,0.3597075,0.0751025,2167.46
2021-04-13T02:00:00Z,36.043,15.8478,12.299,60913,1.311295,12138.6,9056.7,5052.05,12747.9,3865,33.039,40.55,2604.5,1.442375,573.6075,28.35,411.82,53.3675,0.361185,0.0742525,2169.59
2021-04-13T03:00:00Z,36.304,15.858,12.3805,60592,1.313875,12074.3,9055.3,5042.3,12762.6,3862.8,32.9685,40.429,2611.5,1.45125,571.085,28.0125,411.8,52.8845,0.364565,0.0736645,2165.2
2021-04-13T04:00:00Z,35.491,15.7237,12.2475,60696,1.30652,11985.2,9103,5035.85,12659.3,3850.7,32.974,40.593,2569.5,1.462075,568.565,27.8375,408.04,52.7925,0.369675,0.07485,2165.86
2021-04-13T05:00:00Z,35.571,15.6259,12,60773,1.29802,11870.9,9029,5052.05,12548.1,3846.9,32.8235,40.264,2509.5,1.55405,562.715,27.0675,402.96,52.3,0.36561,0.073385,2166.6
2021-04-13T06:00:00Z,34.718,15.6276,11.8345,60844,1.295335,11615.4,8878.6,4995.45,12392.2,3811.7,32.6415,40.06,2494,1.56225,545.5175,26.9625,397.73,51.6595,0.36212,0.073183,2161.95
2021-04-13T07:00:00Z,35.013,15.4595,12.0565,61177,1.31916,11745.5,8854.6,5097.95,12473.9,3837.5,32.933,40.297,2486,1.6413,552.0275,26.8225,400.53,52.0365,0.3684525,0.0732465,2165.7
2021-04-13T08:00:00Z,34.797,15.4832,12.375,62857,1.325285,11619.9,8752.1,5102.4,12491.5,3832.7,33.427,41.51,2502,1.60265,540.86,26.94,397.17,52.399,0.3786175,0.073709,2228.24
2021-04-13T09:00:00Z,35.146,15.6684,12.26,63057,1.332155,11663.3,8846.7,5144.6,12525.4,3857.2,33.194,41.343,2497,1.621025,547.165,27.1775,396.82,52.6895,0.395575,0.07498,2221.65
2021-04-13T10:00:00Z,35.562,15.8027,12.3485,62919,1.35365,11786.1,8936.8,5194.5,12610,3883.5,33.522,41.246,2500,1.6546,557.885,27.11,396.58,52.8425,0.4025975,0.077396,2217.61
2021-04-13T11:00:00Z,34.939,15.8723,12.5195,63097,1.348,11749.6,8925,5227,12632.8,3898.5,33.7485,40.979,2475.5,1.7076,552.2375,26.895,401.17,52.8805,0.411955,0.07776,2234.31
2021-04-13T12:00:00Z,34.977,15.7452,12.398,63134,1.372495,11975.1,8942,5280,12579.2,3897.5,33.7465,41.579,2467,1.6914,565.56,27.0575,391.76,52.89,0.409005,0.077181,2230.28
2021-04-13T13:00:00Z,35.095,15.8405,12.1785,62955,1.40169,11977.8,9024.6,5297.45,12579.8,3926,33.587,41.24,2500.5,1.690125,570.86,27.0575,388.07,52.7125,0.4184075,0.0798545,2229
2021-04-13T14:00:00Z,35.728,16.0778,12.673,63095,1.416405,12077.4,9088.8,5360.55,12782.7,3953.7,34.459,41.553,2532.5,1.7238,575.93,27.6575,395.66,53.302,0.40975,0.0807545,2265.42
2021-04-13T15:00:00Z,35.168,15.9454,12.365,63494,1.39281,11898.7,9011.7,5343.9,12697.9,3961.5,34.49,41.289,2528.5,1.7869,563.35,27.67,395.59,53.039,0.40417,0.081982,2281.68
2021-04-13T16:00:00Z,35.244,15.7218,12.239,63281,1.41631,11838.4,9031,5383.6,12736.7,4032.7,35.625,41.832,2549,1.8171,562.8925,27.9225,395.13,53.054,0.3944,0.091814,2276.04
2021-04-13T17:00:00Z,36.124,15.9071,12.6335,63467,1.40987,11860.1,9125.1,5429.15,12928.8,4060.3,35.612,42.441,2573,1.841625,561.3425,28.145,397.32,53.5235,0.406935,0.0919925,2317.41
2021-04-13T18:00:00Z,35.057,15.5758,12.4735,62788,1.40293,11655.4,8977.5,5311,12699.8,3997.2,34.831,42.434,2533,1.75095,548.28,27.5125,394.64,52.5745,0.3858175,0.088441,2267.7
2021-04-13T19:00:00Z,35.411,15.7708,13.0635,63136,1.42507,11867.9,9092.1,5422.3,12894.6,4055.8,35.7865,42.923,2578,1.830625,562.12,27.77,399.51,53.5185,0.39645,0.0903365,2300.08
2021-04-13T20:00:00Z,35.629,15.9961,13.2165,63337,1.421965,11883.9,9095.3,5417.95,12953,4065.5,35.5975,42.651,2574,1.8311,562.4,27.8675,405.88,54.189,0.3942325,0.0917605,2306.38
2021-04-13T21:00:00Z,35.466,15.7342,12.978,63263,1.402425,11923.6,9172,5342.2,12856.5,4056.3,35.249,42.631,2577.5,1.72175,560.1075,27.59,402.16,54.3255,0.3981075,0.091073,2287.49
2021-04-13T22:00:00Z,35.339,15.8264,13.185,63378,1.41126,11967.3,9209.2,5347,12844.3,4069.4,35.368,42.707,2569,1.75385,554.7625,27.725,397.86,55.872,0.4185225,0.091837,2289.84
2021-04-13T23:00:00Z,35.55,15.9208,13.269,63707,1.4225,11979.9,9206.9,5390.5,12894.2,4105.4,35.706,43.116,2578,1.79855,553.31,27.595,400.92,55.779,0.4251875,0.0952105,2303.79
2021-04-14T00:00:00Z,35.932,15.9993,14.475,63497,1.44693,12176.7,9112.9,5487.75,13004.4,4160.5,36.634,42.954,2564.5,1.81525,574.63,26.9275,401.71,56.209,0.4216,0.1056905,2302.41
2021-04-14T01:00:00Z,36.616,16.2623,14.3005,63566,1.452775,12105.9,9109.4,5469.45,13006.7,4197.5,36.7755,42.544,2592,1.7824,569.08,26.9325,399.09,56.351,0.4404075,0.108758,2296.52
2021-04-14T02:00:00Z,36.541,16.4593,13.9735,63340,1.49237,12032.7,9130,5487.05,13061.1,4235.7,37.454,42.918,2604.5,1.79435,562.8025,26.39,404.65,56.116,0.429615,0.1141565,2299.57
2021-04-14T03:00:00Z,36.535,16.6906,14.2615,63912,1.47194,12212.4,9238,5562.3,13215.9,4255.9,37.5225,44.074,2631.5,1.823625,571.4,26.955,411.22,57.2895,0.42858,0.111753,2353.06
2021-04-14T04:00:00Z,36.405,16.792,14.4185,64487,1.551305,12353.9,9193,5687.8,13183.9,4277.1,37.3055,44.229,2632,1.942725,578.2425,27.1425,409.06,57.9595,0.4194125,0.1118755,2378.64
2021-04-14T05:00:00Z,36.447,16.5937,14.601,64236,1.521035,12379.8,9117.3,5640,13105.8,4281.2,36.9605,43.83,2613,1.9041,583.4275,26.975,405.13,57.058,0.4169575,0.122105,2366.01
