time,shitperp,altperp,midperp,exchperp,btcperp,ethperp
2020-11-13T16:00:00Z,1041.9,764,795.1,1311.4,16312,474.51
2020-11-13T20:00:00Z,1043.7,767.95,800,1308.9,16348,477.26
2020-11-14T00:00:00Z,1032.3,766.9,795.5,1300,16207.5,471.76
2020-11-14T04:00:00Z,1023.8,760.35,786.8,1296.3,16111,467.76
2020-11-14T08:00:00Z,1010,749.35,777.3,1285.3,15944,459.11
2020-11-14T12:00:00Z,1014.4,750.5,780.6,1285.3,15971,459.23
2020-11-14T16:00:00Z,1018.7,753.3,785.8,1281.7,15910.5,460.47
2020-11-14T20:00:00Z,1019.7,754.55,787.6,1291.1,16091,461.2
2020-11-15T00:00:00Z,1015,751.2,784.1,1285.9,15947.5,458.59
2020-11-15T04:00:00Z,1031.1,758.9,793.5,1288.1,16056.5,461.36
2020-11-15T08:00:00Z,1022,748.2,781.1,1279.9,15981.5,455.55
2020-11-15T12:00:00Z,1035.5,749.45,788.2,1287.4,16054,456.88
2020-11-15T16:00:00Z,1002.3,734.1,768.7,1279.8,15876,445.51
2020-11-15T20:00:00Z,1006.9,737.85,770.7,1278.4,15977.5,448.25
2020-11-16T00:00:00Z,1010.4,744.9,773.6,1280.5,16030,449.91
2020-11-16T04:00:00Z,1030,753.25,782.7,1283.3,16272,455.15
2020-11-16T08:00:00Z,1035.9,750.75,781.4,1282.5,16256.5,452.26
2020-11-16T12:00:00Z,1045.3,771.15,793,1286.9,16481.5,459.76
2020-11-16T16:00:00Z,1045.6,772.5,791.4,1285.6,16805,462.52
2020-11-16T20:00:00Z,1050.9,775.45,789.3,1280.6,16738,461.02
2020-11-17T00:00:00Z,1050.8,783.75,802.4,1300.6,16589.5,462.74
2020-11-17T04:00:00Z,1067.2,796,810.6,1315.6,16773,466.89
2020-11-17T08:00:00Z,1067.3,797.35,807.4,1315.3,17027.5,467.16
2020-11-17T12:00:00Z,1062.9,799.6,811.5,1329.4,17347,474.67
2020-11-17T16:00:00Z,1075,811.45,827.2,1328.7,17710,484.07
2020-11-17T20:00:00Z,1081.2,813.55,829,1328.9,17685.5,483.35
2020-11-18T00:00:00Z,1084.3,817,829.2,1332,18072.5,489.74
2020-11-18T04:00:00Z,1052.8,797.6,808.6,1320.7,18105,478.21
2020-11-18T08:00:00Z,1057.8,796.4,809.1,1328.8,18276.5,481.17
2020-11-18T12:00:00Z,1043.6,782.9,800.2,1331.5,17903.5,474.43
2020-11-18T16:00:00Z,1040.1,782.85,802.4,1361,17677,473.55
2020-11-18T20:00:00Z,1056.2,795.15,813.8,1357,17790.5,479.17
2020-11-19T00:00:00Z,1054.8,795.25,813.9,1388.5,17942.5,478.78
2020-11-19T04:00:00Z,1037.7,784.7,801.1,1388.9,17669,472.51
2020-11-19T08:00:00Z,1045.9,798.6,811.1,1392.1,17792,474.24
2020-11-19T12:00:00Z,1065.7,807.7,823.3,1383.3,18081.5,475.98
2020-11-19T16:00:00Z,1057.8,808.95,822.5,1390.1,17984.5,474.71
2020-11-19T20:00:00Z,1049.2,807.15,814.4,1390.8,17827,471.71
2020-11-20T00:00:00Z,1070.5,822.65,827.9,1411.4,17973,485.65
2020-11-20T04:00:00Z,1079.5,822.65,832.4,1418.6,18240,493.08
2020-11-20T08:00:00Z,1098.7,840.95,843.9,1428.6,18309,506.67
2020-11-20T12:00:00Z,1101.5,845.7,846.1,1429.1,18708.5,505.84
2020-11-20T16:00:00Z,1104,850.8,850.3,1425.6,18655.5,510.3
2020-11-20T20:00:00Z,1101.1,856.25,847.5,1429.5,18681,510.48
2020-11-21T00:00:00Z,1108.9,857.2,856.2,1422.2,18683.5,508.7
2020-11-21T04:00:00Z,1124.6,880.9,872.1,1420.6,18694,510.89
2020-11-21T08:00:00Z,1128.1,882.75,869.7,1420,18556,510.11
2020-11-21T12:00:00Z,1191.2,953.55,913.1,1451.2,18828.5,538.06
2020-11-21T16:00:00Z,1184.5,950.05,910.4,1456.3,18710,542.23
2020-11-21T20:00:00Z,1204.1,989.85,924.1,1456.7,18732.5,553.78
2020-11-22T00:00:00Z,1173.9,966.65,898.5,1468.3,18590,550.28
2020-11-22T04:00:00Z,1166.3,955.1,885.9,1448.7,18530.5,543.14
2020-11-22T08:00:00Z,1116.5,921,855.5,1416.5,17920,523.42
2020-11-22T12:00:00Z,1166.3,937.5,879.6,1452.6,18330.5,535.21
2020-11-22T16:00:00Z,1193,988.5,911,1478.6,18621.5,574.65
2020-11-22T20:00:00Z,1176.9,963.3,888.9,1473.9,18465.5,561.6
2020-11-23T00:00:00Z,1194.3,980.4,898.9,1478.8,18402.5,575.05
2020-11-23T04:00:00Z,1227.3,993.4,917.2,1486.4,18497,582.12
2020-11-23T08:00:00Z,1244.2,1011.2,928.1,1492.6,18616.5,591.98
2020-11-23T12:00:00Z,1220.2,1023.1,918.3,1471.3,18307.5,591.28
2020-11-23T16:00:00Z,1248.3,1048.75,950.3,1484,18484.5,598.82
2020-11-23T20:00:00Z,1267.6,1096,967.3,1493.1,18411,609.91
2020-11-24T00:00:00Z,1314.4,1131.55,1015.4,1534.5,18388.5,614.33
2020-11-24T04:00:00Z,1330.6,1161.5,1024.1,1522.3,18417.5,605.92
2020-11-24T08:00:00Z,1289.3,1121.95,999.6,1507.6,19126,607.54
2020-11-24T12:00:00Z,1321.7,1150.4,1034.1,1514.6,19409.5,608.4
2020-11-24T16:00:00Z,1362.9,1183,1052.8,1516.3,19194.5,608.44
2020-11-24T20:00:00Z,1361.2,1161.8,1048.2,1529.5,19198,606.23
2020-11-25T00:00:00Z,1340.4,1106.1,1021.2,1497,18840.5,585.81
2020-11-25T04:00:00Z,1390.8,1138.85,1048.4,1501.5,19008,594
2020-11-25T08:00:00Z,1444.8,1162.1,1078.9,1513.4,19333.5,602.49
2020-11-25T12:00:00Z,1442.9,1158.1,1089.2,1504.1,19167,594.94
2020-11-25T16:00:00Z,1420.3,1116.8,1061.1,1489.9,19006.5,586.83
2020-11-25T20:00:00Z,1327,1065.45,1010.8,1460.2,18741,569.82
2020-11-26T00:00:00Z,1199.1,972.7,927,1402.1,17937,532.3
2020-11-26T04:00:00Z,1166.8,930.5,902.5,1380.1,17599,516.04
2020-11-26T08:00:00Z,1171.6,935.85,898,1369.5,17125,512.81
2020-11-26T12:00:00Z,1148.3,912.25,881.1,1355.2,16921,508.35
2020-11-26T16:00:00Z,1108.9,882.15,857.7,1351.1,16536,500.71
2020-11-26T20:00:00Z,1164.3,938.05,899,1386.5,17170.5,520.39
2020-11-27T00:00:00Z,1165,940.55,904.3,1383.2,17100,519.96
2020-11-27T04:00:00Z,1172.1,934.65,914.1,1386,17117,517.6
2020-11-27T08:00:00Z,1130.8,908.3,892,1358.1,16793,508.01
2020-11-27T12:00:00Z,1109,894.3,876.6,1347.1,16510,496.25
2020-11-27T16:00:00Z,1143.5,920.05,897.8,1366.4,16821,506.83
2020-11-27T20:00:00Z,1164.6,944.5,926.3,1381.1,17167,519.18
2020-11-28T00:00:00Z,1169,940.85,930.8,1387.9,17015,515.73
2020-11-28T04:00:00Z,1164,937.5,927.3,1383.4,17036.5,514.35
2020-11-28T08:00:00Z,1184.1,957.2,939.8,1394.8,17183,518.91
2020-11-28T12:00:00Z,1232.6,1016.65,973.7,1411.1,17532.5,533.98
2020-11-28T16:00:00Z,1236.1,1023,962.4,1414.6,17825.5,546.57
2020-11-28T20:00:00Z,1219.1,1007.8,953.3,1409.9,17733,537.96
2020-11-29T00:00:00Z,1221.2,1008,950,1414.3,17895.5,543.59
2020-11-29T04:00:00Z,1226.1,1013.25,954.6,1405.6,17836.5,541.82
2020-11-29T08:00:00Z,1232.7,1016.3,952.8,1423.5,18101,551.74
2020-11-29T12:00:00Z,1237,1019.35,952,1422.7,18131,554.88
2020-11-29T16:00:00Z,1215.5,1005.95,940.7,1420.9,18057,552.51
2020-11-29T20:00:00Z,1235.6,1032,957.3,1435.7,18200,576.99
2020-11-30T00:00:00Z,1265.3,1059.2,984.1,1464.2,18604,588.75
2020-11-30T04:00:00Z,1247.2,1053.05,979.6,1461.5,18638,585.97
2020-11-30T08:00:00Z,1233.8,1047.6,974.1,1455.7,18617.5,588.9
2020-11-30T12:00:00Z,1242.5,1070.9,980.7,1464,19324,597.86
2020-11-30T16:00:00Z,1264,1084.8,992.6,1479.4,19274.5,603.33
2020-11-30T20:00:00Z,1278.1,1110.45,1008.6,1496.5,19741,618
2020-12-01T00:00:00Z,1261.8,1097,993.8,1487.1,19451.5,606.29
2020-12-01T04:00:00Z,1299.9,1113.85,1017.6,1498.8,19558,612.05
2020-12-01T08:00:00Z,1271.6,1100.6,997.5,1486.9,19459.5,617.01
2020-12-01T12:00:00Z,1254,1076.35,976,1467,19301,605.01
2020-12-01T16:00:00Z,1238.6,1060.05,966.6,1456,19100,600.04
2020-12-01T20:00:00Z,1220.6,1035.1,949.8,1448,18786.5,585.86
2020-12-02T00:00:00Z,1229.6,1032.9,948,1439.4,18640.5,586.6
2020-12-02T04:00:00Z,1252.3,1061.65,974.6,1448.4,19149,598.54
2020-12-02T08:00:00Z,1267.4,1062.05,977.9,1452.5,19145.5,599.24
2020-12-02T12:00:00Z,1263.9,1045.6,970.1,1440.3,18906.5,590.22
2020-12-02T16:00:00Z,1277.3,1057.35,983.3,1449,19123,597.09
2020-12-02T20:00:00Z,1276,1068.15,989.1,1452,19235.5,597.1
2020-12-03T00:00:00Z,1280.1,1061.15,993,1447.1,19117.5,595.71
2020-12-03T04:00:00Z,1273.9,1061.35,990.5,1444,19226.5,599.33
2020-12-03T08:00:00Z,1292.6,1077.2,998.7,1454.9,19442,615.07
2020-12-03T12:00:00Z,1293.5,1086.9,1007,1455.5,19580.5,620.6
2020-12-03T16:00:00Z,1292,1075.75,1001.6,1448.8,19442,614.7
2020-12-03T20:00:00Z,1301.2,1076.6,1004.6,1452.9,19460.5,617
2020-12-04T00:00:00Z,1281.7,1046.95,987.1,1440.1,19186,603.11
2020-12-04T04:00:00Z,1307.6,1053,1004.1,1442.6,19318,604.9
2020-12-04T08:00:00Z,1251.4,1019.85,981.2,1415.9,18844,585.35
2020-12-04T12:00:00Z,1266.8,1024.4,992.8,1418.3,18956.5,586.1
2020-12-04T16:00:00Z,1275.1,1020.85,993.6,1420.7,19050,591.29
2020-12-04T20:00:00Z,1210.2,979.1,950.2,1398.9,18651.5,567.51
2020-12-05T00:00:00Z,1236.4,994.95,968.2,1404.8,18834.5,576.34
2020-12-05T04:00:00Z,1253.3,1007.95,977.1,1415.1,18933.5,585.57
2020-12-05T08:00:00Z,1264.5,1020.25,984.5,1420.9,19039,590.15
2020-12-05T12:00:00Z,1280.9,1021.2,990.3,1419.9,19128.5,592.86
2020-12-05T16:00:00Z,1289.3,1024.2,994.6,1422.3,19136,595.3
2020-12-05T20:00:00Z,1299.9,1028.05,997,1424.8,19166.5,597.32
2020-12-06T00:00:00Z,1294.8,1035.85,991.3,1426.9,19202.5,597.6
2020-12-06T04:00:00Z,1285.7,1038.05,990.9,1429.1,19251,600.99
2020-12-06T08:00:00Z,1278.4,1026.3,978.1,1420.8,19103,593.54
2020-12-06T12:00:00Z,1281.2,1021.15,973.3,1413.9,19142.5,595.22
2020-12-06T16:00:00Z,1292.4,1030.75,977.6,1413.9,19148,596.11
2020-12-06T20:00:00Z,1293.5,1044.75,990.8,1419.7,19389.5,602.14
2020-12-07T00:00:00Z,1283.8,1034.65,982.9,1421.3,19298.5,595.31
2020-12-07T04:00:00Z,1296.7,1042.3,994.3,1418.8,19393,601.41
2020-12-07T08:00:00Z,1281.9,1021.25,982.2,1426.7,19124,590.98
2020-12-07T12:00:00Z,1306.8,1035.05,993.6,1434.9,19228,595
2020-12-07T16:00:00Z,1280.3,1015,975.1,1423.8,18956.5,587.48
2020-12-07T20:00:00Z,1287.6,1026.35,984.3,1430.3,19189.5,591.79
2020-12-08T00:00:00Z,1288,1022.45,981,1439.6,19169.5,588.8
2020-12-08T04:00:00Z,1285.3,1020.25,975.5,1432.9,19158.5,588.46
2020-12-08T08:00:00Z,1231.6,989.8,947.8,1407.3,18766.5,573.81
2020-12-08T12:00:00Z,1236,988.9,957.7,1424.5,18818.5,574.55
2020-12-08T16:00:00Z,1238.4,978.6,949.7,1427.6,18793,571.25
2020-12-08T20:00:00Z,1200.1,952.5,928.4,1399.7,18315,554.68
2020-12-09T00:00:00Z,1192.5,949.2,918.8,1397.5,18287.5,552.02
2020-12-09T04:00:00Z,1161.5,919.2,891,1381.6,17906,538.31
2020-12-09T08:00:00Z,1197.4,953.85,920.2,1399.2,18247,561.88
2020-12-09T12:00:00Z,1211,956.1,926.2,1406.5,18352.5,568.14
2020-12-09T16:00:00Z,1213.9,956.8,924.4,1401.9,18254,568.6
2020-12-09T20:00:00Z,1221.8,979.65,944.9,1415.9,18541,573.57
2020-12-10T00:00:00Z,1206.4,968.85,940.2,1412.6,18411.5,567.93
2020-12-10T04:00:00Z,1194.7,964,934.3,1412.7,18344,563.75
2020-12-10T08:00:00Z,1181.6,953.3,926.6,1401.6,18193.5,555.06
2020-12-10T12:00:00Z,1175.2,956.6,919.9,1395.6,18129.5,557.92
2020-12-10T16:00:00Z,1187.7,957.55,923.6,1402.4,18406,565.93
2020-12-10T20:00:00Z,1186.3,948.45,915,1399.2,18259.5,559.61
2020-12-11T00:00:00Z,1154.4,932.65,900,1380.4,17991,547.47
2020-12-11T04:00:00Z,1129.2,927.35,885.7,1374.4,17799,541.44
2020-12-11T08:00:00Z,1115.5,909.05,875.9,1373.4,17647.5,538.83
2020-12-11T12:00:00Z,1161.8,939.5,902.5,1403.8,18111.5,554.13
2020-12-11T16:00:00Z,1146.9,937.15,897,1403.4,17980.5,546.42
2020-12-11T20:00:00Z,1142.1,920.95,897.4,1401.5,18045.5,544.52
2020-12-12T00:00:00Z,1182.7,940.05,932.5,1418.7,18288.5,554.65
2020-12-12T04:00:00Z,1193.2,946.8,940.9,1421,18389,559.02
2020-12-12T08:00:00Z,1201.7,940.05,943.6,1420.5,18513.5,559.57
2020-12-12T12:00:00Z,1180.6,925.35,929.2,1413.1,18400,554.59
2020-12-12T16:00:00Z,1199.5,940.5,942.5,1422,18812.5,569.36
2020-12-12T20:00:00Z,1198.6,938.2,944.8,1424.2,18815,568.59
2020-12-13T00:00:00Z,1194.4,926.6,939.2,1428.2,18800,565.9
2020-12-13T04:00:00Z,1219.1,955,962.2,1452.7,19269,579.75
2020-12-13T08:00:00Z,1222.4,969.85,967.2,1451.7,19339,586.14
2020-12-13T12:00:00Z,1219.9,970.7,968.5,1446.1,19234.5,586.03
2020-12-13T16:00:00Z,1236,979.65,974.1,1454.8,19201.5,591.89
2020-12-13T20:00:00Z,1225.3,974.75,974.5,1451.8,19181.5,591
2020-12-14T00:00:00Z,1223.1,974.3,970.1,1457.7,19278.5,590.95
2020-12-14T04:00:00Z,1224.9,965.75,965.1,1447.4,19167,586.31
2020-12-14T08:00:00Z,1216.9,954.65,957.2,1444.7,19119.5,579.91
2020-12-14T12:00:00Z,1230.6,965.95,967.1,1453.9,19209,583.9
2020-12-14T16:00:00Z,1235.6,962.75,966.3,1454.7,19183,585.49
2020-12-14T20:00:00Z,1236,972.45,973,1460,19288.5,586.35
2020-12-15T00:00:00Z,1250.1,978.4,982.9,1476.1,19505.5,593.29
2020-12-15T04:00:00Z,1231.5,965.75,971.5,1472.3,19211.5,586.32
2020-12-15T08:00:00Z,1242.9,968.55,975.1,1470.8,19312.5,586.14
2020-12-15T12:00:00Z,1246.3,964.25,975.9,1474.9,19422.5,586.35
2020-12-15T16:00:00Z,1247.4,976.1,978.3,1474.1,19552,592.91
2020-12-15T20:00:00Z,1235.6,962.35,971.1,1469.9,19443,589.37
2020-12-16T00:00:00Z,1215.9,941.05,953,1459.1,19365,583.97
2020-12-16T04:00:00Z,1234.3,949.3,961.8,1463.4,19439.5,585.57
2020-12-16T08:00:00Z,1239.5,960.75,967.8,1466.9,19756.5,594.73
2020-12-16T12:00:00Z,1286.2,1015.85,1007.3,1500,20689,621.62
2020-12-16T16:00:00Z,1286.5,1023.45,1009.9,1509.2,20761.5,623.92
2020-12-16T20:00:00Z,1301.9,1069.55,1031.3,1515.3,21363.5,638.54
2020-12-17T00:00:00Z,1292.6,1050.9,1017,1513.8,21783.5,637.83
2020-12-17T04:00:00Z,1309.2,1063.65,1028.9,1514.7,22519,649.08
2020-12-17T08:00:00Z,1320.2,1095.4,1046.1,1534.3,22798,663.74
2020-12-17T12:00:00Z,1328.3,1125.55,1062.4,1536.7,23387,667.16
2020-12-17T16:00:00Z,1291.2,1092.1,1041.2,1521.5,22909,648.91
2020-12-17T20:00:00Z,1277.9,1078.05,1036.1,1511.1,22834.5,643.8
2020-12-18T00:00:00Z,1276.7,1091.5,1028.1,1502.8,22853,644.31
2020-12-18T04:00:00Z,1289.9,1095.65,1039.8,1527.4,23100,646.52
2020-12-18T08:00:00Z,1306.4,1093.6,1038.5,1525,22913,651.63
2020-12-18T12:00:00Z,1286.7,1069.45,1031.3,1511.6,22575.5,638.7
2020-12-18T16:00:00Z,1307.6,1074.25,1038.2,1517.1,22787,645.67
2020-12-18T20:00:00Z,1325.2,1095.05,1051.2,1534.5,23154.5,655.16
2020-12-19T00:00:00Z,1362,1097.5,1058.6,1547.3,23148.5,656.73
2020-12-19T04:00:00Z,1361.4,1087.75,1053.4,1541.4,22904.5,649.92
2020-12-19T08:00:00Z,1374,1104.5,1057.6,1547.7,22936,652.37
2020-12-19T12:00:00Z,1360,1124.85,1064.6,1566.1,23611,656.78
2020-12-19T16:00:00Z,1360.6,1119.3,1056.1,1579.1,23854.5,660.4
2020-12-19T20:00:00Z,1353.6,1113.2,1048.3,1578.2,23869,659.54
2020-12-20T00:00:00Z,1343.1,1097.2,1036.3,1568.6,23384.5,647.23
2020-12-20T04:00:00Z,1347.1,1128.55,1054.2,1577.4,23672.5,658.23
2020-12-20T08:00:00Z,1333.4,1126.7,1051.8,1584,23594,653.37
2020-12-20T12:00:00Z,1347.5,1136.05,1056.9,1585.3,23925,655.5
2020-12-20T16:00:00Z,1336.4,1124.35,1048.2,1583.2,23968.5,651.06
2020-12-20T20:00:00Z,1316,1100.85,1029.8,1566.4,23492.5,638.52
2020-12-21T00:00:00Z,1335.8,1115.55,1045.4,1584.4,23978.5,645.73
2020-12-21T04:00:00Z,1347.5,1117.35,1045.9,1582.3,24026,647.46
2020-12-21T08:00:00Z,1260.7,1025.7,975.9,1510.5,22642,606.46
2020-12-21T12:00:00Z,1262.6,1040.7,988.7,1525.8,23124,613.99
2020-12-21T16:00:00Z,1270.3,1022.5,978.9,1513.5,22834,611.55
2020-12-21T20:00:00Z,1267.8,1018.45,977.3,1512.2,22729.5,608
2020-12-22T00:00:00Z,1281.2,1008.4,977.2,1522.4,22856.5,610.1
2020-12-22T04:00:00Z,1245.2,981.55,956.3,1504,22665,596.04
2020-12-22T08:00:00Z,1278.4,1020,978.9,1524,23160,611.9
2020-12-22T12:00:00Z,1309.7,1033.35,996.1,1556.8,23371,626.9
2020-12-22T16:00:00Z,1305.1,1025.55,995,1551.6,23430,626.59
2020-12-22T20:00:00Z,1304.5,1024.75,997.8,1564.9,23840,637.41
2020-12-23T00:00:00Z,1306.8,1003.35,989.9,1558.6,23724.5,623.93
2020-12-23T04:00:00Z,1299.5,962.2,971.6,1551.9,23580.5,616.34
2020-12-23T08:00:00Z,1223.1,913.7,932.5,1521.8,23085,602.25
2020-12-23T12:00:00Z,1241.4,906.35,940.9,1531.5,23473.5,605.88
2020-12-23T16:00:00Z,1257.4,921.6,945,1540,23565.5,610.56
2020-12-23T20:00:00Z,1156.8,854.35,882.1,1505.9,23236.5,585.3
2020-12-24T00:00:00Z,1137.1,849.85,873.8,1495.4,22881.5,575.3
2020-12-24T04:00:00Z,1138.9,855.45,882,1499.7,23176,580.34
2020-12-24T08:00:00Z,1179.5,870.45,908.6,1515.5,23216,582.26
2020-12-24T12:00:00Z,1216.1,886.65,934.9,1523.6,23241.5,592.72
2020-12-24T16:00:00Z,1214.7,882.55,924.8,1524.3,23303,594.58
2020-12-24T20:00:00Z,1256.5,940.65,961.1,1537.5,23735.5,612.23
2020-12-25T00:00:00Z,1243.4,925.6,945.9,1534.3,23483,605.83
2020-12-25T04:00:00Z,1286.5,944.8,958.3,1545.6,23667.5,612.88
2020-12-25T08:00:00Z,1313.6,995.9,990.7,1568.9,24601,629.62
2020-12-25T12:00:00Z,1278.7,958.85,960.2,1550.2,24030.5,613.48
2020-12-25T16:00:00Z,1277.4,967.3,957.8,1551.6,24460,619.46
2020-12-25T20:00:00Z,1281.5,972.55,960.8,1560.9,24728,626.99
2020-12-26T00:00:00Z,1302.6,978.95,971,1568.1,24942.5,634.38
2020-12-26T04:00:00Z,1304.3,958.75,954.4,1562.9,24808,625.31
2020-12-26T08:00:00Z,1322,955.2,953.4,1550.8,24841.5,622.63
2020-12-26T12:00:00Z,1328.3,954.2,947.3,1555.5,25646,628.5
2020-12-26T16:00:00Z,1386.9,968.7,966.7,1565.7,25953.5,645.71
2020-12-26T20:00:00Z,1396.8,961.15,960.2,1573.8,26492.5,637.49
2020-12-27T00:00:00Z,1417.2,978.55,970.4,1580.7,26585,644.08
2020-12-27T04:00:00Z,1415.7,979.5,970.1,1587.2,27640.5,650.57
2020-12-27T08:00:00Z,1369.3,940.1,935.4,1569.1,27642.5,638.53
2020-12-27T12:00:00Z,1422.1,1019.35,995.7,1634,27390.5,698.91
2020-12-27T16:00:00Z,1407,1016.95,986.7,1629.4,27091.5,705.97
2020-12-27T20:00:00Z,1362.8,980.95,961.8,1605.6,26274,685.25
2020-12-28T00:00:00Z,1411.1,995.2,984.2,1676.8,27287.5,704
2020-12-28T04:00:00Z,1433,1021.25,992.9,1673.5,27003,733.91
2020-12-28T08:00:00Z,1432.7,1043.3,1003.7,1685.5,26856.5,732.31
2020-12-28T12:00:00Z,1419,1037.55,994.4,1690.4,26919,729.34
2020-12-28T16:00:00Z,1458,1047.25,1008.5,1710.9,27000.5,744.45
2020-12-28T20:00:00Z,1453.1,1030,1002.8,1713,27054,730.29
2020-12-29T00:00:00Z,1398.1,996.95,970.1,1741.1,26436.5,699.66
2020-12-29T04:00:00Z,1407.6,1002.4,970.6,1722,26424,709.41
2020-12-29T08:00:00Z,1422.4,1005.75,975.6,1742.4,26882,731.55
2020-12-29T12:00:00Z,1410.4,979.4,955,1727.7,26614.5,719.47
2020-12-29T16:00:00Z,1414.2,1019.15,975.1,1747.2,26933,730.84
2020-12-29T20:00:00Z,1429.5,1038.25,986.4,1771,27390,732.91
2020-12-30T00:00:00Z,1426.2,1023.05,979.6,1751.2,28087,734.8
2020-12-30T04:00:00Z,1420.6,1016.75,976.8,1754,28403,733.41
2020-12-30T08:00:00Z,1386.7,1007.05,967.7,1749.3,27845.5,725.92
2020-12-30T12:00:00Z,1398.9,1021.25,975.5,1755.1,28186,734.72
2020-12-30T16:00:00Z,1404.3,1025,977.7,1769.5,28813,754.57
2020-12-30T20:00:00Z,1403.3,1027.55,969.9,1772.8,28904,753.67
2020-12-31T00:00:00Z,1385.4,1018.15,952.4,1767.3,29056.5,743.5
2020-12-31T04:00:00Z,1393.9,1039.35,970,1780.8,29198,751.15
2020-12-31T08:00:00Z,1407.8,1037.8,969.7,1772.8,28949.5,745.83
2020-12-31T12:00:00Z,1384.8,1021,960.3,1753.3,28795.5,736.09
2020-12-31T16:00:00Z,1418.4,1030.9,974.2,1786.5,28929.5,739.52
2020-12-31T20:00:00Z,1423.1,1044.55,980.6,1777.2,28956.5,737.14
2021-01-01T00:00:00Z,1477.3,1067.3,1012.8,1840,29343.5,746.75
2021-01-01T04:00:00Z,1465.3,1053.95,1002.5,1842.1,29175.5,739.44
2021-01-01T08:00:00Z,1481.6,1060,1019.2,1902.5,29400,741.08
2021-01-01T12:00:00Z,1498.3,1055.85,1022.4,1909.7,29268.5,737.37
2021-01-01T16:00:00Z,1461.5,1031,987.7,1888.7,29109.5,726.44
2021-01-01T20:00:00Z,1450.4,1039.55,996.1,1916.6,29410.5,730.43
2021-01-02T00:00:00Z,1452.1,1041.4,1001.3,1925,29443,732.28
2021-01-02T04:00:00Z,1456.4,1035,1000.4,1917.7,29847,737.74
2021-01-02T08:00:00Z,1444.9,1035.2,989.7,1874.4,29802,731.5
2021-01-02T12:00:00Z,1477.5,1078.3,1010.1,1911.1,31800.5,771.43
2021-01-02T16:00:00Z,1513.2,1098.45,1024.7,1906.9,33139,786.81
2021-01-02T20:00:00Z,1486.7,1080.5,1002.7,1880.3,32201.5,775.34
2021-01-03T00:00:00Z,1499.4,1070.6,997.6,1880.6,32620.5,773.96
2021-01-03T04:00:00Z,1496.7,1088.75,997.1,1898.1,34532,801.91
2021-01-03T08:00:00Z,1491.6,1140.15,1032.3,1932.7,34501.5,832.3
2021-01-03T12:00:00Z,1497.8,1176.7,1043.1,1923.3,33580.5,922.23
2021-01-03T16:00:00Z,1507.9,1185.1,1032,1918,32805,924.39
2021-01-03T20:00:00Z,1552.8,1244.25,1054.9,1921.1,33100,982.91
2021-01-04T00:00:00Z,1595.9,1293.3,1106.1,1941.4,33636,1026.75
2021-01-04T04:00:00Z,1535.9,1280.65,1072.1,1949.2,32269,1053.38
2021-01-04T08:00:00Z,1482.2,1212.9,1024.9,1872.7,30787.5,979.65
2021-01-04T12:00:00Z,1527.2,1237.6,1064.6,1933.5,31793,1042.98
2021-01-04T16:00:00Z,1519.6,1237.1,1067.9,1909.8,31700.5,1045.45
2021-01-04T20:00:00Z,1561.3,1256.15,1088.9,1924.1,32053.5,1045.45
2021-01-05T00:00:00Z,1573.6,1209.85,1051.7,1905.4,31233.5,1003.59
2021-01-05T04:00:00Z,1556.5,1214.15,1054.4,1895.9,30828,1005.02
2021-01-05T08:00:00Z,1631.8,1270.25,1108.4,1935.8,31815,1044.68
2021-01-05T12:00:00Z,1682.8,1266.35,1124.5,1953.3,32152.5,1055.51
2021-01-05T16:00:00Z,1683.9,1295.3,1138,1990.2,33820,1102.07
2021-01-05T20:00:00Z,1653.7,1301.9,1147.7,2023.8,34107.5,1105.28
2021-01-06T00:00:00Z,1676.3,1291.4,1158.7,2006.8,34243,1079.5
2021-01-06T04:00:00Z,1688.9,1319.9,1212.1,2029.3,34820,1112.29
2021-01-06T08:00:00Z,1726.9,1364.55,1268.5,2053.9,35078.5,1160.55
2021-01-06T12:00:00Z,1766.6,1388.7,1296.9,2052.2,34674,1149.44
2021-01-06T16:00:00Z,1743,1376.6,1262.6,2061,34921.5,1166.72
2021-01-06T20:00:00Z,1784,1440.75,1332.4,2097.9,36890.5,1214.37
2021-01-07T00:00:00Z,1883.5,1464.65,1363.1,2119.1,37618.5,1219.48
2021-01-07T04:00:00Z,1855.3,1428.35,1331.5,2118.1,36977.5,1188.89
2021-01-07T08:00:00Z,1854.8,1466.8,1341,2125.7,37974,1205.88
2021-01-07T12:00:00Z,1920.5,1489.15,1377.7,2166.1,39136.5,1255.21
2021-01-07T16:00:00Z,1822.9,1467.65,1320.6,2132.1,39138.5,1235.25
2021-01-07T20:00:00Z,1822.8,1444.35,1303.7,2121.3,39527,1227.77
2021-01-08T00:00:00Z,1727.3,1365.5,1233.5,2016.8,38401.5,1151.6
2021-01-08T04:00:00Z,1802.4,1418.8,1291.6,2056.9,38957,1209.83
2021-01-08T08:00:00Z,1824,1454.85,1306.8,2103.7,41417.5,1259.63
2021-01-08T12:00:00Z,1794.8,1416,1267.6,2080.5,40919,1219.78
2021-01-08T16:00:00Z,1776.5,1394.55,1244.7,2060.6,40428,1184.7
2021-01-08T20:00:00Z,1806,1429.75,1273.6,2077,40644,1217.1
2021-01-09T00:00:00Z,1869.1,1432.3,1295.4,2081.1,40286,1229
